,trainerID,name,pokelevel
16179,6557,Magikarp,5
16180,6557,Magikarp,5
16181,6557,Magikarp,15
16182,6557,Magikarp,5
16183,6558,Seaking,28
16184,6558,Poliwhirl,31
16185,6558,Seaking,31
16186,6559,Remoraid,32
16187,6559,Remoraid,32
16188,6560,Magikarp,10
16189,6560,Gyarados,10
16190,6560,Magikarp,15
16191,6560,Gyarados,15
16192,6561,Goldeen,10
16193,6562,Goldeen,17
16194,6563,Qwilfish,17
16195,6563,Goldeen,19
16196,6564,Qwilfish,30
16197,6564,Goldeen,32
16198,6565,Qwilfish,35
16199,6565,Seaking,39
16200,6566,Magikarp,22
16201,6566,Magikarp,22
16202,6566,Magikarp,22
16203,6566,Magikarp,22
16204,6567,Qwilfish,30
16205,6567,Qwilfish,30
16206,6567,Seaking,34
16207,6568,Magikarp,25
16208,6568,Magikarp,25
16209,6568,Qwilfish,31
16210,6568,Tentacruel,31
16211,6569,Goldeen,23
16212,6569,Goldeen,23
16213,6569,Seaking,25
16214,6570,Goldeen,29
16215,6570,Goldeen,29
16216,6570,Seaking,32
16217,6571,Seaking,34
16218,6571,Seaking,34
16219,6571,Remoraid,38
16220,6572,Gyarados,27
16221,6573,Tentacruel,34
16222,6574,Gyarados,30
16223,6574,Gyarados,30
16224,6574,Gyarados,30
16225,6575,Remoraid,25
16226,6575,Remoraid,25
16227,6576,Poliwag,8
16228,6576,Poliwag,8
16229,6577,Shellder,25
16230,6577,Octillery,29
16231,6577,Cloyster,29
16232,6577,Remoraid,25
16233,6578,Magikarp,5
16234,6578,Magikarp,5
16235,6578,Magikarp,15
16236,6578,Magikarp,5
16237,6579,Seaking,28
16238,6579,Poliwhirl,31
16239,6579,Seaking,31
16240,6580,Remoraid,32
16241,6580,Remoraid,32
16242,6581,Magikarp,10
16243,6581,Gyarados,10
16244,6581,Magikarp,15
16245,6581,Gyarados,15
16246,6582,Goldeen,10
16247,6583,Goldeen,17
16248,6584,Qwilfish,17
16249,6584,Goldeen,19
16250,6585,Qwilfish,30
16251,6585,Goldeen,32
16252,6586,Qwilfish,35
16253,6586,Seaking,39
16254,6587,Magikarp,22
16255,6587,Magikarp,22
16256,6587,Magikarp,22
16257,6587,Magikarp,22
16258,6588,Qwilfish,30
16259,6588,Qwilfish,30
16260,6588,Seaking,34
16261,6589,Magikarp,25
16262,6589,Magikarp,25
16263,6589,Qwilfish,31
16264,6589,Tentacruel,31
16265,6590,Qwilfish,18
16266,6591,Qwilfish,23
16267,6592,Goldeen,32
16268,6592,Goldeen,32
16269,6592,Qwilfish,32
16270,6593,Seaking,34
16271,6593,Seaking,34
16272,6593,Qwilfish,37
16273,6594,Goldeen,23
16274,6594,Goldeen,23
16275,6594,Seaking,25
16276,6595,Goldeen,29
16277,6595,Goldeen,29
16278,6595,Seaking,32
16279,6596,Seaking,34
16280,6596,Seaking,34
16281,6596,Remoraid,38
16282,6597,Magikarp,5
16283,6597,Tentacool,10
16284,6597,Magikarp,15
16285,6598,Carvanha,26
16286,6598,Carvanha,26
16287,6599,Tentacool,23
16288,6599,Tentacool,24
16289,6599,Wailmer,24
16290,6599,Tentacool,25
16291,6600,Goldeen,16
16292,6600,Goldeen,16
16293,6600,Goldeen,16
16294,6600,Barboach,18
16295,6601,Tentacool,12
16296,6601,Wailmer,15
16297,6601,Tentacool,9
16298,6601,Tentacool,12
16299,6602,Magikarp,11
16300,6602,Tentacool,8
16301,6602,Magikarp,11
16302,6603,Tentacool,24
16303,6603,Gyarados,27
16304,6603,Gyarados,27
16305,6604,Gyarados,29
16306,6604,Tentacool,26
16307,6604,Carvanha,26
16308,6604,Gyarados,29
16309,6605,Gyarados,31
16310,6605,Tentacruel,30
16311,6605,Carvanha,30
16312,6605,Gyarados,31
16313,6606,Gyarados,33
16314,6606,Tentacruel,35
16315,6606,Sharpedo,33
16316,6606,Gyarados,33
16317,6607,Magikarp,30
16318,6607,Tentacool,21
16319,6607,Feebas,27
16320,6607,Carvanha,24
16321,6608,Tentacool,31
16322,6608,Tentacruel,35
16323,6608,Carvanha,33
16324,6609,Magikarp,6
16325,6609,Magikarp,6
16326,6609,Magikarp,6
16327,6610,Wailmer,34
16328,6610,Tentacool,32
16329,6610,Wailmer,30
16330,6610,Sharpedo,32
16331,6611,Tentacool,12
16332,6612,Barboach,20
16333,6613,Magikarp,15
16334,6613,Magikarp,25
16335,6613,Gyarados,35
16336,6613,Magikarp,45
16337,6614,Magikarp,19
16338,6614,Gyarados,20
16339,6614,Gyarados,22
16340,6614,Gyarados,25
16341,6614,Gyarados,29
16342,6614,Gyarados,34
16343,6615,Carvanha,17
16344,6616,Tentacool,30
16345,6616,Tentacool,30
16346,6616,Wailmer,35
16347,6616,Tentacruel,32
16348,6617,Magikarp,5
16349,6617,Tentacool,10
16350,6617,Magikarp,15
16351,6618,Tentacool,25
16352,6618,Carvanha,25
16353,6619,Wailmer,25
16354,6619,Tentacruel,25
16355,6620,Magikarp,29
16356,6620,Tentacool,20
16357,6620,Feebas,26
16358,6620,Carvanha,23
16359,6621,Magikarp,16
16360,6621,Goldeen,17
16361,6621,Barboach,18
16362,6622,Tentacool,11
16363,6622,Wailmer,14
16364,6622,Tentacool,11
16365,6622,Wailmer,14
16366,6623,Magikarp,9
16367,6624,Magikarp,10
16368,6624,Tentacool,7
16369,6624,Magikarp,10
16370,6625,Tentacool,24
16371,6625,Gyarados,27
16372,6625,Gyarados,27
16373,6626,Gyarados,29
16374,6626,Carvanha,26
16375,6626,Tentacool,26
16376,6626,Gyarados,29
16377,6627,Gyarados,31
16378,6627,Carvanha,30
16379,6627,Tentacruel,30
16380,6627,Gyarados,31
16381,6628,Gyarados,33
16382,6628,Sharpedo,33
16383,6628,Gyarados,33
16384,6628,Tentacruel,35
16385,6629,Carvanha,31
16386,6629,Tentacruel,34
16387,6630,Magikarp,5
16388,6630,Magikarp,6
16389,6630,Magikarp,7
16390,6631,Wailmer,30
16391,6631,Tentacool,31
16392,6631,Sharpedo,32
16393,6632,Barboach,19
16394,6633,Tentacool,11
16395,6634,Barboach,19
16396,6635,Magikarp,15
16397,6635,Magikarp,25
16398,6635,Gyarados,35
16399,6636,Magikarp,19
16400,6636,Gyarados,21
16401,6636,Gyarados,23
16402,6636,Gyarados,26
16403,6636,Gyarados,30
16404,6636,Gyarados,35
16405,6637,Tentacool,16
16406,6638,Tentacool,31
16407,6638,Tentacool,31
16408,6638,Wailmer,36
16409,6639,Magikarp,24
16410,6639,Magikarp,24
16411,6640,Tentacool,17
16412,6640,Staryu,17
16413,6640,Shellder,17
16414,6641,Tentacool,24
16415,6641,Goldeen,24
16416,6642,Shellder,31
16417,6642,Cloyster,31
16418,6643,Goldeen,17
16419,6643,Goldeen,17
16420,6643,Tentacool,17
16421,6644,Poliwag,21
16422,6644,Shellder,21
16423,6644,Goldeen,21
16424,6644,Horsea,21
16425,6645,Poliwhirl,28
16426,6645,Cloyster,28
16427,6645,Seaking,28
16428,6645,Seadra,28
16429,6646,Goldeen,27
16430,6647,Seaking,50
16431,6648,Goldeen,22
16432,6648,Poliwag,22
16433,6648,Goldeen,22
16434,6649,Seaking,33
16435,6649,Goldeen,33
16436,6650,Seaking,28
16437,6650,Goldeen,28
16438,6650,Seaking,28
16439,6650,Seaking,28
16440,6651,Goldeen,33
16441,6651,Goldeen,33
16442,6651,Seaking,35
16443,6651,Seaking,35
16444,6651,Seaking,35
16445,6652,Qwilfish,49
16446,6652,Qwilfish,49
16447,6653,Magikarp,27
16448,6653,Magikarp,27
16449,6653,Magikarp,27
16450,6653,Magikarp,27
16451,6653,Magikarp,27
16452,6653,Magikarp,27
16453,6654,Magikarp,47
16454,6654,Magikarp,47
16455,6654,Magikarp,47
16456,6654,Magikarp,47
16457,6654,Magikarp,47
16458,6654,Magikarp,47
16459,6655,Magikarp,40
16460,6655,Gyarados,42
16461,6656,Gyarados,53
16462,6656,Gyarados,53
16463,6657,Magikarp,10
16464,6657,Magikarp,10
16465,6657,Magikarp,10
16466,6657,Magikarp,10
16467,6657,Magikarp,10
16468,6657,Magikarp,10
16469,6658,Magikarp,39
16470,6658,Finneon,42
16471,6658,Feebas,39
16472,6659,Goldeen,19
16473,6659,Barboach,19
16474,6660,Barboach,31
16475,6660,Gyarados,31
16476,6661,Gyarados,41
16477,6661,Gyarados,41
16478,6661,Remoraid,38
16479,6662,Magikarp,28
16480,6662,Finneon,30
16481,6662,Gyarados,32
16482,6663,Goldeen,22
16483,6663,Barboach,24
16484,6663,Gyarados,24
16485,6664,Magikarp,38
16486,6664,Gyarados,42
16487,6664,Remoraid,40
16488,6664,Finneon,40
16489,6665,Goldeen,14
16490,6666,Seaking,31
16491,6667,Seaking,55
16492,6668,Gyarados,21
16493,6669,Magikarp,19
16494,6669,Remoraid,19
16495,6669,Gyarados,22
16496,6670,Magikarp,26
16497,6670,Gyarados,31
16498,6670,Magikarp,26
16499,6670,Magikarp,26
16500,6670,Magikarp,26
16501,6671,Gyarados,29
16502,6671,Gyarados,29
16503,6672,Gyarados,53
16504,6672,Gyarados,53
16505,6673,Barboach,17
16506,6673,Barboach,17
16507,6673,Barboach,18
16508,6673,Shellos,20
16509,6674,Barboach,26
16510,6675,Magikarp,10
16511,6675,Goldeen,13
16512,6675,Magikarp,10
16513,6676,Magikarp,42
16514,6676,Gyarados,45
16515,6677,Gyarados,50
16516,6677,Gyarados,54
16517,6678,Magikarp,8
16518,6678,Magikarp,10
16519,6678,Magikarp,12
16520,6678,Magikarp,12
16521,6678,Magikarp,14
16522,6678,Magikarp,16
16523,6679,Magikarp,43
16524,6679,Finneon,42
16525,6679,Feebas,42
16526,6680,Barboach,33
16527,6680,Gyarados,33
16528,6681,Gyarados,43
16529,6681,Gyarados,43
16530,6681,Remoraid,40
16531,6682,Finneon,30
16532,6682,Finneon,32
16533,6682,Finneon,34
16534,6683,Goldeen,28
16535,6683,Gyarados,31
16536,6683,Seaking,31
16537,6684,Magikarp,41
16538,6684,Gyarados,42
16539,6684,Remoraid,41
16540,6684,Finneon,41
16541,6685,Goldeen,17
16542,6686,Seaking,35
16543,6687,Seaking,54
16544,6688,Goldeen,27
16545,6688,Goldeen,27
16546,6689,Gyarados,29
16547,6690,Remoraid,25
16548,6690,Remoraid,25
16549,6690,Gyarados,28
16550,6691,Remoraid,29
16551,6691,Gyarados,31
16552,6691,Remoraid,29
16553,6691,Remoraid,30
16554,6691,Remoraid,31
16555,6692,Gyarados,33
16556,6692,Gyarados,33
16557,6693,Gyarados,51
16558,6693,Gyarados,51
16559,6693,Octillery,51
16560,6694,Barboach,24
16561,6694,Barboach,25
16562,6694,Barboach,25
16563,6694,Gyarados,26
16564,6695,Whiscash,33
16565,6696,Magikarp,14
16566,6696,Goldeen,16
16567,6696,Magikarp,14
16568,6697,Gyarados,27
16569,6698,Shellder,44
16570,6699,Gyarados,40
16571,6699,Gyarados,37
16572,6699,Gyarados,37
16573,6700,Remoraid,28
16574,6700,Remoraid,28
16575,6701,Lanturn,44
16576,6701,Mantine,40
16577,6702,Poliwag,8
16578,6702,Poliwag,8
16579,6703,Shellder,33
16580,6703,Octillery,37
16581,6703,Cloyster,37
16582,6703,Remoraid,33
16583,6704,Magikarp,5
16584,6704,Magikarp,5
16585,6704,Magikarp,15
16586,6704,Magikarp,5
16587,6705,Goldeen,39
16588,6705,Goldeen,39
16589,6705,Qwilfish,35
16590,6706,Seaking,40
16591,6706,Seaking,43
16592,6706,Qwilfish,38
16593,6707,Seaking,43
16594,6707,Seaking,47
16595,6707,Qwilfish,41
16596,6707,Krabby,39
16597,6708,Seaking,48
16598,6708,Seaking,52
16599,6708,Qwilfish,49
16600,6708,Kingler,51
16601,6709,Magikarp,18
16602,6709,Magikarp,18
16603,6709,Magikarp,18
16604,6710,Magikarp,18
16605,6710,Magikarp,18
16606,6710,Magikarp,18
16607,6710,Magikarp,18
16608,6711,Magikarp,18
16609,6711,Magikarp,18
16610,6711,Magikarp,18
16611,6711,Magikarp,18
16612,6711,Magikarp,18
16613,6712,Magikarp,18
16614,6712,Magikarp,18
16615,6712,Magikarp,18
16616,6712,Magikarp,18
16617,6712,Magikarp,18
16618,6712,Magikarp,18
16619,6713,Seadra,42
16620,6714,Remoraid,36
16621,6714,Octillery,42
16622,6715,Magikarp,10
16623,6715,Magikarp,15
16624,6715,Gyarados,20
16625,6716,Corsola,32
16626,6716,Corsola,34
16627,6716,Corsola,36
16628,6716,Corsola,38
16629,6717,Goldeen,10
16630,6718,Seaking,40
16631,6719,Qwilfish,45
16632,6719,Seaking,42
16633,6720,Qwilfish,53
16634,6720,Seaking,56
16635,6721,Magikarp,22
16636,6721,Magikarp,22
16637,6721,Magikarp,22
16638,6721,Magikarp,22
16639,6722,Qwilfish,30
16640,6722,Qwilfish,30
16641,6722,Seaking,34
16642,6723,Quagsire,43
16643,6723,Qwilfish,38
16644,6723,Tentacruel,38
16645,6724,Qwilfish,19
16646,6725,Qwilfish,33
16647,6726,Goldeen,30
16648,6726,Goldeen,30
16649,6726,Qwilfish,38
16650,6727,Seaking,41
16651,6727,Seaking,50
16652,6727,Qwilfish,53
16653,6728,Goldeen,26
16654,6728,Goldeen,26
16655,6728,Seaking,29
16656,6729,Goldeen,32
16657,6729,Goldeen,32
16658,6729,Seaking,36
16659,6730,Goldeen,32
16660,6730,Seaking,36
16661,6730,Seaking,40
16662,6731,Seaking,42
16663,6731,Seaking,46
16664,6731,Seaking,63
16665,6732,Basculin,16
16666,6732,Basculin,16
16667,6732,Basculin,16
16668,6732,Basculin,16
16669,6733,Basculin,34
16670,6733,Basculin,34
16671,6734,Basculin,34
16672,6734,Stunfisk,34
16673,6735,Finneon,62
16674,6735,Gorebyss,62
16675,6735,Huntail,62
16676,6735,Lumineon,62
16677,6736,Basculin,18
16678,6736,Basculin,18
16679,6737,Tentacool,63
16680,6737,Tentacruel,63
16681,6737,Qwilfish,63
16682,6738,Basculin,34
16683,6738,Basculin,34
16684,6739,Magikarp,60
16685,6739,Magikarp,60
16686,6739,Magikarp,60
16687,6739,Magikarp,60
16688,6739,Magikarp,60
16689,6739,Magikarp,60
16690,6740,Feebas,63
16691,6740,Remoraid,63
16692,6740,Magikarp,63
16693,6741,Frillish,34
16694,6741,Frillish,34
16695,6742,Barboach,62
16696,6742,Corphish,62
16697,6742,Carvanha,62
16698,6742,Whiscash,62
16699,6743,Krabby,64
16700,6743,Octillery,64
16701,6744,Psyduck,16
16702,6744,Basculin,16
16703,6745,Poliwhirl,60
16704,6745,Whiscash,60
16705,6745,Politoed,60
16706,6746,Slowpoke,61
16707,6746,Goldeen,61
16708,6746,Seaking,61
16709,6747,Krabby,64
16710,6747,Qwilfish,64
16711,6747,Kingler,64
16712,6748,Basculin,39
16713,6748,Staryu,39
16714,6749,Basculin,42
16715,6750,Finneon,59
16716,6750,Gorebyss,59
16717,6750,Huntail,59
16718,6750,Lumineon,59
16719,6751,Corphish,60
16720,6751,Poliwag,60
16721,6751,Stunfisk,60
16722,6752,Basculin,17
16723,6753,Alomomola,40
16724,6754,Frillish,44
16725,6754,Frillish,44
16726,6754,Frillish,44
16727,6755,Vaporeon,40
16728,6756,Feebas,64
16729,6756,Finneon,64
16730,6756,Lumineon,64
16731,6757,Magikarp,58
16732,6757,Magikarp,58
16733,6757,Magikarp,58
16734,6757,Magikarp,58
16735,6757,Magikarp,58
16736,6757,Magikarp,58
16737,6758,Barboach,60
16738,6758,Whiscash,60
16739,6758,Stunfisk,60
16740,6759,Staryu,38
16741,6759,Buizel,38
16742,6760,Golduck,40
16743,6761,Clauncher,27
16744,6761,Carvanha,29
16745,6762,Basculin,38
16746,6762,Basculin,38
16747,6763,Magikarp,24
16748,6763,Magikarp,24
16749,6763,Magikarp,24
16750,6763,Magikarp,24
16751,6763,Magikarp,24
16752,6763,Magikarp,24
16753,6764,Whiscash,40
16754,6765,Shellder,20
16755,6765,Staryu,20
16756,6766,Poliwhirl,37
16757,6766,Poliwhirl,39
16758,6767,Tentacool,19
16759,6767,Tentacool,19
16760,6767,Tentacool,19
16761,6768,Magikarp,14
16762,6768,Magikarp,16
16763,6769,Carvanha,26
16764,6769,Gyarados,26
16765,6770,Tentacool,27
16766,6771,Corphish,21
16767,6771,Wailmer,21
16768,6772,Tentacool,14
16769,6772,Wailmer,16
16770,6773,Magikarp,10
16771,6773,Tentacool,12
16772,6774,Magikarp,12
16773,6774,Tentacool,14
16774,6775,Tentacool,26
16775,6775,Gyarados,28
16776,6776,Tentacruel,37
16777,6776,Whiscash,38
16778,6776,Gyarados,39
16779,6777,Tentacruel,46
16780,6777,Octillery,47
16781,6777,Whiscash,47
16782,6777,Gyarados,48
16783,6778,Carvanha,27
16784,6778,Carvanha,27
16785,6778,Feebas,27
16786,6779,Crawdaunt,34
16787,6779,Gyarados,34
16788,6780,Whiscash,36
16789,6781,Lanturn,39
16790,6782,Tentacruel,39
16791,6783,Magikarp,7
16792,6783,Magikarp,7
16793,6783,Magikarp,7
16794,6784,Luvdisc,37
16795,6784,Relicanth,37
16796,6785,Tentacool,13
16797,6786,Gyarados,23
16798,6787,Seadra,39
16799,6788,Wailmer,37
16800,6788,Sharpedo,37
16801,6789,Gyarados,36
16802,6789,Gyarados,36
16803,6789,Gyarados,36
16804,6790,Sharpedo,37
16805,6790,Whiscash,37
16806,6791,Seaking,36
16807,6792,Carvanha,17
16808,6793,Wailmer,37
16809,6793,Seadra,37
16810,6794,Magikarp,16
16811,6794,Magikarp,17
16812,6795,Barboach,16
16813,6795,Goldeen,17
16814,6796,Tentacool,17
16815,6797,Poliwag,17
16816,6798,Feebas,30
16817,6798,Gyarados,31
16818,6799,Chinchou,23
16819,6800,Staryu,23
16820,6800,Gyarados,23
16821,6801,Dragonair,18
16822,6801,Slowbro,16
16823,6801,Clefable,16
16824,6801,Tentacool,16
16825,6801,Raticate,18
16826,6801,Golduck,16
16827,6802,Dragonair,20
16828,6802,Kangaskhan,15
16829,6802,Golem,15
16830,6802,Alakazam,20
16831,6802,Machamp,15
16832,6802,Starmie,15
16833,6803,Squirtle,50
16834,6803,Poliwag,50
16835,6803,Magikarp,50
16836,6803,Wartortle,50
16837,6803,Seaking,50
16838,6803,Tentacool,50
16839,6804,Wartortle,50
16840,6804,Poliwhirl,50
16841,6804,Diglett,50
16842,6804,Cloyster,50
16843,6804,Seaking,50
16844,6804,Eevee,50
16845,6805,Gyarados,100
16846,6805,Mantine,100
16847,6805,Lanturn,100
16848,6805,Quagsire,100
16849,6805,Dewgong,100
16850,6805,Dragonite,100
16851,6806,Omastar,100
16852,6806,Feraligatr,100
16853,6806,Lanturn,100
16854,6806,Weezing,100
16855,6806,Quagsire,100
16856,6806,Slowbro,100
16857,6807,Sealeo,41
16858,6808,Clamperl,39
16859,6808,Clamperl,39
16860,6809,Huntail,43
16861,6809,Gorebyss,43
16862,6810,Huntail,48
16863,6810,Gorebyss,48
16864,6810,Cloyster,48
16865,6811,Clamperl,38
16866,6811,Tentacruel,40
16867,6812,Corsola,41
16868,6813,Lanturn,41
16869,6814,Azumarill,41
16870,6815,Starmie,41
16871,6816,Luvdisc,39
16872,6816,Luvdisc,39
16873,6817,Seaking,41
16874,6818,Seviper,49
16875,6818,Swalot,50
16876,6818,Golbat,50
16877,6818,Kadabra,51
16878,6819,Hoothoot,25
16879,6819,Sentret,25
16880,6820,Delibird,62
16881,6820,Marshtomp,61
16882,6820,Walrein,61
16883,6821,Koffing,43
16884,6821,Nuzleaf,44
16885,6821,Nosepass,43
16886,6821,Mawile,44
16887,6822,Corphish,30
16888,6822,Natu,30
16889,6823,Raichu,56
16890,6823,Lombre,55
16891,6823,Electrode,56
16892,6823,Altaria,56
16893,6824,Abra,23
16894,6824,Shuppet,23
16895,6825,Machop,34
16896,6825,Seedot,35
16897,6825,Furret,34
16898,6826,Machoke,41
16899,6826,Nuzleaf,41
16900,6826,Furret,40
16901,6827,Furret,41
16902,6827,Nuzleaf,42
16903,6827,Machoke,41
16904,6828,Golem,58
16905,6828,Relicanth,59
16906,6828,Cacturne,60
16907,6828,Sandslash,60
16908,6829,Natu,27
16909,6829,Duskull,28
16910,6830,Spheal,40
16911,6830,Machop,40
16912,6831,Sableye,37
16913,6831,Nuzleaf,36
16914,6832,Mightyena,50
16915,6832,Magcargo,50
16916,6832,Wigglytuff,50
16917,6832,Azumarill,50
16918,6832,Sudowoodo,50
16919,6832,Sneasel,50
16920,6833,Espeon,50
16921,6833,Tentacruel,50
16922,6833,Camerupt,50
16923,6833,Stantler,50
16924,6833,Seaking,50
16925,6833,Magcargo,50
16926,6834,Rhydon,50
16927,6834,Manectric,50
16928,6834,Flygon,50
16929,6834,Gyarados,50
16930,6834,Mantine,50
16931,6834,Dodrio,50
16932,6835,Wynaut,50
16933,6835,Swinub,50
16934,6835,Sentret,50
16935,6835,Hoothoot,50
16936,6835,Kirlia,50
16937,6835,Wingull,50
16938,6836,Slugma,50
16939,6836,Vulpix,50
16940,6836,Numel,50
16941,6836,Quilava,50
16942,6836,Torchic,50
16943,6836,Combusken,50
16944,6837,Spheal,50
16945,6837,Gulpin,50
16946,6837,Mawile,50
16947,6837,Lileep,50
16948,6837,Wooper,50
16949,6837,Pelipper,50
16950,6838,Ledian,50
16951,6838,Sableye,50
16952,6838,Flaaffy,50
16953,6838,Yanma,50
16954,6838,Volbeat,50
16955,6838,Gloom,50
16956,6839,Duskull,50
16957,6839,Shuppet,50
16958,6839,Natu,50
16959,6839,Baltoy,50
16960,6839,Houndour,50
16961,6839,Hoothoot,50
16962,6840,Weezing,50
16963,6840,Magcargo,50
16964,6840,Grumpig,50
16965,6840,Seviper,50
16966,6840,Spinda,50
16967,6840,Pelipper,50
16968,6841,Shiftry,50
16969,6841,Mightyena,50
16970,6841,Umbreon,50
16971,6841,Absol,50
16972,6841,Cacturne,50
16973,6841,Crawdaunt,50
16974,6842,Oddish,7
16975,6842,Machop,7
16976,6843,Oddish,16
16977,6843,Machop,16
16978,6844,Vileplume,50
16979,6844,Machamp,50
16980,6845,Horsea,9
16981,6845,Abra,9
16982,6845,Shroomish,9
16983,6846,Slaking,50
16984,6846,Gengar,50
16985,6846,Alakazam,50
16986,6846,Metagross,50
16987,6846,Milotic,50
16988,6846,Claydol,50
16989,6847,Phanpy,43
16990,6847,Rhyhorn,43
16991,6848,Roselia,57
16992,6848,Beautifly,59
16993,6848,Spinda,58
16994,6849,Hoothoot,23
16995,6849,Sentret,23
16996,6849,Zubat,23
16997,6850,Noctowl,50
16998,6850,Furret,50
16999,6850,Crobat,50
17000,6851,Wobbuffet,40
17001,6851,Medicham,40
17002,6851,Shedinja,40
17003,6851,Marshtomp,40
17004,6852,Charmander,5
17005,6852,Togepi,5
17006,6853,Shroomish,11
17007,6854,Haunter,30
17008,6854,Drowzee,30
17009,6855,Espeon,50
17010,6855,Umbreon,50
17011,6855,Jolteon,50
17012,6855,Vaporeon,50
17013,6855,Flareon,50
17014,6855,Eevee,50
17015,6856,Tyranitar,66
17016,6856,Sandslash,66
17017,6856,Aggron,66
17018,6856,Cacturne,66
17019,6856,Gligar,66
17020,6857,Klefki,37
17021,6857,Kirlia,37
17022,6857,Granbull,37
17023,6858,Scizor,65
17024,6858,Hippowdon,65
17025,6858,Gliscor,65
17026,6859,Cherrim,65
17027,6859,Ninetales,65
17028,6859,Tropius,65
17029,6860,Dedenne,38
17030,6860,Azumarill,38
17031,6861,Slurpuff,40
17032,6862,Aromatisse,40
17033,6863,Froslass,65
17034,6863,Abomasnow,65
17035,6863,Mamoswine,65
17036,6864,Ludicolo,65
17037,6864,Politoed,65
17038,6864,Beartic,65
17039,6865,Bronzor,50
17040,6865,Chimecho,50
17041,6865,Drifloon,50
17042,6865,Quilava,50
17043,6865,Butterfree,50
17044,6865,Wigglytuff,50
17045,6867,Corphish,10
17046,6868,Corphish,10
17047,6869,Corphish,10
17048,6870,Shuckle,31
17049,6870,Pidgeot,31
17050,6870,Dugtrio,31
17051,6871,Gabite,30
17052,6872,Shieldon,63
17053,6872,Wobbuffet,63
17054,6872,Milotic,63
17055,6873,Togekiss,63
17056,6873,Floatzel,63
17057,6873,Lucario,63
17058,6874,Growlithe,18
17059,6874,Growlithe,18
17060,6876,Pikachu,23
17061,6877,Growlithe,17
17062,6877,Ponyta,17
17063,6878,Pikachu,23
17064,6879,Magnemite,22
17065,6879,Voltorb,22
17066,6880,Noctowl,20
17067,6881,Persian,33
17068,6882,Pikachu,37
17069,6882,Flaaffy,33
17070,6883,Growlithe,18
17071,6883,Growlithe,18
17072,6884,Zangoose,45
17073,6885,Manectric,44
17074,6885,Manectric,44
17075,6886,Manectric,31
17076,6887,Manectric,34
17077,6888,Linoone,36
17078,6888,Manectric,36
17079,6889,Linoone,39
17080,6889,Manectric,39
17081,6890,Linoone,41
17082,6890,Golduck,41
17083,6890,Manectric,41
17084,6891,Girafarig,36
17085,6892,Wobbuffet,41
17086,6893,Manectric,44
17087,6893,Manectric,44
17088,6894,Spoink,36
17089,6895,Zangoose,45
17090,6896,Manectric,29
17091,6897,Manectric,34
17092,6898,Linoone,36
17093,6898,Manectric,36
17094,6899,Linoone,39
17095,6899,Manectric,39
17096,6900,Linoone,41
17097,6900,Golduck,41
17098,6900,Manectric,41
17099,6902,Pikachu,23
17100,6903,Marowak,49
17101,6903,Golduck,49
17102,6904,Vaporeon,50
17103,6905,Growlithe,17
17104,6905,Ponyta,17
17105,6906,Growlithe,18
17106,6906,Growlithe,18
17107,6907,Pikachu,23
17108,6908,Chatot,19
17109,6909,Chatot,31
17110,6910,Chatot,40
17111,6911,Chatot,60
17112,6912,Starly,21
17113,6912,Hoothoot,21
17114,6913,Chatot,27
17115,6914,Chatot,35
17116,6915,Chatot,45
17117,6916,Chatot,61
17118,6917,Chatot,27
17119,6918,Noctowl,22
17120,6919,Noctowl,36
17121,6920,Noctowl,42
17122,6921,Noctowl,58
17123,6922,Persian,41
17124,6923,Pikachu,46
17125,6923,Electrike,42
17126,6923,Flaaffy,43
17127,6924,Growlithe,45
17128,6925,Growlithe,18
17129,6925,Growlithe,18
17130,6926,Roserade,40
17131,6927,Slowking,65
17132,6928,Houndour,63
17133,6928,Noctowl,63
17134,6928,Houndoom,63
17135,6929,Granbull,64
17136,6930,Umbreon,35
17137,6931,Delcatty,39
17138,6932,Slowking,62
17139,6933,Lillipup,17
17140,6934,Houndour,60
17141,6934,Noctowl,60
17142,6934,Houndoom,60
17143,6935,Durant,43
17144,6935,Lucario,43
17145,6936,Braviary,51
17146,6937,Rapidash,49
17147,6937,Zebstrika,49
17148,6938,Manectric,35
17149,6939,Manectric,41
17150,6940,Manectric,45
17151,6941,Manectric,48
17152,6941,Stoutland,50
17153,6942,Sableye,15
17154,6945,Umbreon,23
17155,6946,Makuhita,9
17156,6947,Dratini,50
17157,6947,Seel,50
17158,6947,Ditto,50
17159,6947,Magnemite,50
17160,6947,Beedrill,50
17161,6947,Porygon,50
17162,6948,Dragonair,51
17163,6948,Persian,50
17164,6948,Marowak,52
17165,6948,Omastar,50
17166,6948,Ditto,53
17167,6949,Dragonair,51
17168,6949,Venomoth,51
17169,6949,Wigglytuff,51
17170,6949,Parasect,51
17171,6949,Poliwhirl,51
17172,6949,Charmeleon,51
17173,6950,Dragonair,53
17174,6950,Charizard,52
17175,6950,Raichu,51
17176,6950,Scyther,51
17177,6950,Kangaskhan,50
17178,6950,Poliwrath,50
17179,6951,Dragonite,55
17180,6951,Pinsir,50
17181,6951,Flareon,50
17182,6951,Nidoking,50
17183,6951,Golduck,50
17184,6951,Electrode,50
17185,6952,Dragonite,55
17186,6952,Tauros,50
17187,6952,Moltres,50
17188,6952,Gyarados,50
17189,6952,Magneton,50
17190,6952,Rhydon,50
17191,6953,Dragonite,55
17192,6953,Articuno,50
17193,6953,Moltres,50
