tjunction_id,pokedex_number,trainerID,pokelevel
14032,267,2683,13
14033,267,2690,15
14034,267,2720,29
14035,267,2746,38
14036,267,2748,15
14037,267,2749,25
14038,267,2753,29
14039,267,2754,16
14040,267,2755,24
14041,267,2760,38
14042,267,2767,15
14043,267,2768,30
14044,267,2770,50
14045,267,3012,56
14046,267,3017,60
14047,267,3074,36
14048,267,3127,19
14049,267,3165,54
14050,267,3231,30
14051,267,3255,19
14052,267,3342,50
14053,267,3350,50
14054,267,3779,54
14055,267,4136,50
14056,267,4141,50
14057,267,4266,40
14058,267,4276,50
14059,267,5348,50
14060,267,5507,53
14061,267,5509,13
14062,267,5516,15
14063,267,5546,29
14064,267,5572,38
14065,267,5574,15
14066,267,5575,25
14067,267,5579,29
14068,267,5580,16
14069,267,5581,24
14070,267,5586,38
14071,267,5593,15
14072,267,5594,30
14073,267,5596,50
14074,267,5838,56
14075,267,5843,60
14076,267,5900,36
14077,267,5953,19
14078,267,5991,54
14079,267,6057,30
14080,267,6081,19
14081,267,6168,50
14082,267,6176,50
14083,267,6848,59
14084,267,7044,43
14085,267,7371,50
14086,267,7743,33
14087,267,7744,51
14088,267,7782,61
14089,267,7935,50
14090,267,8288,50
14091,267,8434,15
14092,267,9318,50
14093,267,9339,17
14094,267,9340,50
14095,267,9662,16
14096,267,9675,16
14097,267,9748,44
14098,267,9768,16
14099,267,10853,50
14100,267,11033,53
14101,267,11041,28
14102,267,11305,27
14103,267,11313,26
14104,267,11359,35
14105,267,11601,27
14106,267,11626,27
14107,52,954,56
14108,52,1853,29
14109,52,1866,16
14110,52,1866,16
14111,52,1907,29
14112,52,1920,59
14113,52,1930,16
14114,52,1930,16
14115,52,2783,100
14116,52,2950,5
14117,52,3220,50
14118,52,3780,56
14119,52,4679,29
14120,52,4692,16
14121,52,4692,16
14122,52,4733,29
14123,52,4746,59
14124,52,4756,16
14125,52,4756,16
14126,52,5609,100
14127,52,5776,5
14128,52,6046,50
14129,52,6987,20
14130,52,7581,63
14131,52,7587,60
14132,52,7644,19
14133,52,7645,19
14134,52,7646,24
14135,52,7646,24
14136,52,7646,24
14137,52,7689,24
14138,52,7689,24
14139,52,7689,24
14140,52,7703,19
14141,52,7704,21
14142,52,7817,15
14143,52,7820,25
14144,52,7823,50
14145,52,7984,5
14146,52,8294,23
14147,52,8298,24
14148,52,8298,24
14149,52,8300,27
14150,52,8311,23
14151,52,8315,24
14152,52,8315,24
14153,52,8317,27
14154,52,8381,25
14155,52,8390,23
14156,52,8394,35
14157,52,8394,35
14158,52,8395,20
14159,52,8397,27
14160,52,8416,21
14161,52,8417,24
14162,52,8417,24
14163,52,8418,27
14164,52,8418,27
14165,52,8486,27
14166,52,8491,5
14167,52,8521,16
14168,52,8522,28
14169,52,8522,28
14170,52,8522,28
14171,52,8578,36
14172,52,8578,28
14173,52,8578,28
14174,52,8594,60
14175,52,8621,52
14176,52,9889,100
14177,52,9962,19
14178,52,10055,50
14179,52,10785,50
14180,52,10833,9
14181,97,954,56
14182,97,1280,100
14183,97,1281,100
14184,97,1364,61
14185,97,2034,50
14186,97,2035,55
14187,97,2036,58
14188,97,3780,56
14189,97,4106,100
14190,97,4107,100
14191,97,4190,61
14192,97,4860,50
14193,97,4861,55
14194,97,4862,58
14195,97,6445,50
14196,97,7476,38
14197,97,7479,34
14198,97,7480,41
14199,97,7491,38
14200,97,7496,41
14201,97,7497,34
14202,97,7507,50
14203,97,7508,50
14204,97,7510,51
14205,97,7512,50
14206,97,7992,35
14207,97,7998,45
14208,97,8285,100
14209,97,8624,55
14210,97,8977,33
14211,97,9035,50
14212,97,9037,50
14213,97,9038,53
14214,97,9038,53
14215,97,9070,59
14216,97,9102,41
14217,97,9130,62
14218,97,9158,50
14219,97,9159,50
14220,97,9161,51
14221,97,9162,50
14222,97,9166,52
14223,97,9854,63
14224,97,9893,100
14225,97,9933,50
14226,206,956,56
14227,206,1731,50
14228,206,2074,55
14229,206,2500,39
14230,206,2501,51
14231,206,2502,51
14232,206,2737,50
14233,206,2740,52
14234,206,2796,50
14235,206,3234,33
14236,206,3259,16
14237,206,3442,30
14238,206,3782,56
14239,206,4557,50
14240,206,4900,55
14241,206,5326,39
14242,206,5327,51
14243,206,5328,51
14244,206,5563,50
14245,206,5566,52
14246,206,5622,50
14247,206,6060,33
14248,206,6085,16
14249,206,6268,30
14250,206,7212,19
14251,206,7212,19
14252,206,7212,19
14253,206,7393,17
14254,206,7394,17
14255,206,7395,50
14256,206,7614,50
14257,206,8145,11
14258,206,9103,16
14259,206,9177,42
14260,206,9247,47
14261,206,9282,55
14262,206,9294,50
14263,206,9295,50
14264,206,9743,63
14265,206,10027,41
14266,206,10224,50
14267,206,10535,100
14268,206,10790,53
14269,206,10860,50
14270,206,11081,19
14271,206,11564,50
14272,123,956,56
14273,123,998,32
14274,123,1000,39
14275,123,1121,63
14276,123,2462,100
14277,123,2463,100
14278,123,2464,100
14279,123,2467,50
14280,123,2687,34
14281,123,2731,16
14282,123,2739,50
14283,123,2740,51
14284,123,3250,50
14285,123,3782,56
14286,123,3824,32
14287,123,3826,39
14288,123,3947,63
14289,123,5288,100
14290,123,5289,100
14291,123,5290,100
14292,123,5293,50
14293,123,5513,34
14294,123,5557,16
14295,123,5565,50
14296,123,5566,51
14297,123,6076,50
14298,123,6950,51
14299,123,8628,5
14300,123,8940,59
14301,123,9158,54
14302,123,9479,100
14303,123,10820,53
14304,123,10821,50
14305,123,10822,50
14306,123,10838,5
14307,409,959,48
14308,409,971,57
14309,409,1027,48
14310,409,1039,59
14311,409,2435,65
14312,409,2568,68
14313,409,3785,48
14314,409,3797,57
14315,409,3853,48
14316,409,3865,59
14317,409,5261,65
14318,409,5394,68
14319,409,7291,44
14320,409,11427,63
14321,127,960,53
14322,127,1028,55
14323,127,1180,25
14324,127,1211,41
14325,127,1276,50
14326,127,1277,50
14327,127,1278,55
14328,127,1451,50
14329,127,1575,50
14330,127,1672,38
14331,127,2069,53
14332,127,2416,54
14333,127,2465,100
14334,127,2469,50
14335,127,2625,32
14336,127,2644,27
14337,127,2709,40
14338,127,2740,51
14339,127,2763,39
14340,127,2764,43
14341,127,2765,47
14342,127,2798,51
14343,127,2888,49
14344,127,2960,40
14345,127,2965,50
14346,127,3233,50
14347,127,3335,29
14348,127,3786,53
14349,127,3854,55
14350,127,4006,25
14351,127,4037,41
14352,127,4102,50
14353,127,4103,50
14354,127,4104,55
14355,127,4277,50
14356,127,4401,50
14357,127,4498,38
14358,127,4895,53
14359,127,5242,54
14360,127,5291,100
14361,127,5295,50
14362,127,5451,32
14363,127,5470,27
14364,127,5535,40
14365,127,5566,51
14366,127,5589,39
14367,127,5590,43
14368,127,5591,47
14369,127,5624,51
14370,127,5714,49
14371,127,5786,40
14372,127,5791,50
14373,127,6059,50
14374,127,6161,29
14375,127,6951,50
14376,127,6954,50
14377,127,7962,50
14378,127,7965,50
14379,127,7969,50
14380,127,8020,60
14381,127,8284,100
14382,127,8804,64
14383,127,9322,50
14384,127,9477,100
14385,127,9478,100
14386,127,9981,60
14387,127,11415,51
14388,127,11561,50
14389,127,11563,50
14390,127,11813,48
14391,127,11844,16
14392,127,11855,52
14393,108,961,53
14394,108,962,60
14395,108,1015,25
14396,108,1016,45
14397,108,1260,100
14398,108,1274,50
14399,108,1275,50
14400,108,1968,51
14401,108,3003,51
14402,108,3004,51
14403,108,3005,51
14404,108,3010,50
14405,108,3011,50
14406,108,3230,50
14407,108,3787,53
14408,108,3788,60
14409,108,3841,25
14410,108,3842,45
14411,108,4086,100
14412,108,4100,50
14413,108,4101,50
14414,108,4794,51
14415,108,5829,51
14416,108,5830,51
14417,108,5831,51
14418,108,5836,50
14419,108,5837,50
14420,108,6056,50
14421,108,6442,50
14422,108,6532,50
14423,108,7295,15
14424,108,7299,51
14425,108,7829,50
14426,108,7831,50
14427,108,7839,66
14428,108,7848,62
14429,108,8052,30
14430,108,8140,61
14431,108,8195,50
14432,108,8283,100
14433,108,8288,50
14434,108,8617,53
14435,108,8654,40
14436,108,8657,19
14437,108,8663,12
14438,108,8684,40
14439,108,8690,29
14440,108,8691,33
14441,108,8692,54
14442,108,8699,38
14443,108,8700,40
14444,108,8704,12
14445,108,8772,57
14446,108,9218,26
14447,108,9341,50
14448,108,9762,60
14449,108,9896,50
14450,108,9897,50
14451,108,10808,48
14452,108,10809,52
14453,108,10815,51
14454,108,11377,56
14455,241,961,53
14456,241,962,60
14457,241,1305,50
14458,241,1329,40
14459,241,1565,50
14460,241,1572,50
14461,241,1575,50
14462,241,1703,64
14463,241,1706,61
14464,241,1966,52
14465,241,1968,53
14466,241,2077,50
14467,241,2498,50
14468,241,3045,100
14469,241,3403,52
14470,241,3404,57
14471,241,3787,53
14472,241,3788,60
14473,241,4131,50
14474,241,4155,40
14475,241,4391,50
14476,241,4398,50
14477,241,4401,50
14478,241,4529,64
14479,241,4532,61
14480,241,4792,52
14481,241,4794,53
14482,241,4903,50
14483,241,5324,50
14484,241,5871,100
14485,241,6229,52
14486,241,6230,57
14487,241,6978,50
14488,241,7366,50
14489,241,7607,56
14490,241,7612,50
14491,241,7627,50
14492,241,7828,100
14493,241,8065,68
14494,241,8141,61
14495,241,8143,62
14496,241,8391,100
14497,241,8717,50
14498,241,9186,57
14499,241,9188,53
14500,241,9369,21
14501,241,9934,44
14502,241,10011,58
14503,241,10053,50
14504,241,10338,51
14505,241,10347,100
14506,241,10348,100
14507,241,10360,50
14508,241,10366,40
14509,241,11557,100
14510,241,11620,51
14511,210,964,57
14512,210,1188,24
14513,210,1548,51
14514,210,1572,50
14515,210,3123,50
14516,210,3182,50
14517,210,3183,50
14518,210,3790,57
14519,210,4014,24
14520,210,4374,51
14521,210,4398,50
14522,210,5949,50
14523,210,6008,50
14524,210,6009,50
14525,210,6423,50
14526,210,6857,37
14527,210,6929,64
14528,210,6976,50
14529,210,6980,50
14530,210,7049,48
14531,210,7053,50
14532,210,7365,100
14533,210,7367,50
14534,210,7660,34
14535,210,7754,44
14536,210,7796,48
14537,210,8513,30
14538,210,8566,43
14539,210,8567,53
14540,210,8602,53
14541,210,8619,51
14542,210,8787,54
14543,210,8961,57
14544,210,9325,50
14545,210,9908,51
14546,210,9912,62
14547,210,9929,31
14548,210,9934,44
14549,210,10022,49
14550,210,10023,59
14551,210,11437,47
14552,210,11854,51
14553,210,11856,52
14554,421,969,30
14555,421,970,54
14556,421,1037,34
14557,421,1038,52
14558,421,3795,30
14559,421,3796,54
14560,421,3863,34
14561,421,3864,52
14562,421,6859,65
14563,421,7577,35
14564,421,7578,45
14565,421,7579,58
14566,421,8162,63
14567,421,8174,60
14568,421,8433,31
14569,421,8454,42
14570,246,972,57
14571,246,1446,50
14572,246,1448,50
14573,246,1574,50
14574,246,1714,31
14575,246,2538,11
14576,246,3798,57
14577,246,4272,50
14578,246,4274,50
14579,246,4400,50
14580,246,4540,31
14581,246,5364,11
14582,246,6974,50
14583,246,7248,61
14584,246,7331,53
14585,246,7337,37
14586,246,7372,50
14587,246,7617,50
14588,246,9783,5
14589,246,9926,20
14590,246,10844,26
14591,36,973,46
14592,36,1041,47
14593,36,1276,50
14594,36,1277,50
14595,36,1280,100
14596,36,1925,16
14597,36,1929,16
14598,36,1971,50
14599,36,2483,52
14600,36,2794,50
14601,36,3799,46
14602,36,3867,47
14603,36,4102,50
14604,36,4103,50
14605,36,4106,100
14606,36,4751,16
14607,36,4755,16
14608,36,4797,50
14609,36,5309,52
14610,36,5620,50
14611,36,6500,48
14612,36,6801,16
14613,36,7299,50
14614,36,7506,51
14615,36,7511,51
14616,36,7513,50
14617,36,7818,15
14618,36,7941,50
14619,36,7944,50
14620,36,8138,64
14621,36,8146,61
14622,36,8284,100
14623,36,8473,41
14624,36,8474,61
14625,36,8623,51
14626,36,8624,55
14627,36,8717,50
14628,36,9157,50
14629,36,9164,52
14630,36,10062,50
14631,36,10234,65
14632,36,10234,65
14633,36,10234,65
14634,36,10368,50
14635,36,10816,51
14636,36,11326,60
14637,36,11331,60
14638,389,973,48
14639,389,1040,61
14640,389,1041,48
14641,389,2572,74
14642,389,3799,48
14643,389,3866,61
14644,389,3867,48
14645,389,5398,74
14646,389,7546,50
14647,362,975,59
14648,362,979,44
14649,362,1014,46
14650,362,1035,42
14651,362,1292,51
14652,362,1298,60
14653,362,1557,50
14654,362,1724,50
14655,362,3126,50
14656,362,3130,42
14657,362,3131,54
14658,362,3132,54
14659,362,3246,41
14660,362,3801,59
14661,362,3805,44
14662,362,3840,46
14663,362,3861,42
14664,362,4118,51
14665,362,4124,60
14666,362,4383,50
14667,362,4550,50
14668,362,5952,50
14669,362,5956,42
14670,362,5957,54
14671,362,5958,54
14672,362,6072,41
14673,362,7052,50
14674,362,7946,50
14675,362,7972,50
14676,362,8059,50
14677,362,9325,50
14678,362,10229,50
14679,362,10369,70
14680,362,11513,64
14681,362,11532,61
14682,362,11547,61
14683,169,975,60
14684,169,1210,41
14685,169,1317,100
14686,169,1320,100
14687,169,1339,69
14688,169,1733,50
14689,169,2516,50
14690,169,2541,50
14691,169,2939,47
14692,169,3103,48
14693,169,3104,48
14694,169,3105,65
14695,169,3106,65
14696,169,3192,35
14697,169,3221,31
14698,169,3232,44
14699,169,3401,50
14700,169,3801,60
14701,169,4036,41
14702,169,4143,100
14703,169,4146,100
14704,169,4165,69
14705,169,4559,50
14706,169,5342,50
14707,169,5367,50
14708,169,5765,47
14709,169,5929,48
14710,169,5930,48
14711,169,5931,65
14712,169,5932,65
14713,169,6018,35
14714,169,6047,31
14715,169,6058,44
14716,169,6227,50
14717,169,6850,50
14718,169,7615,50
14719,169,7945,50
14720,169,7981,50
14721,169,8020,60
14722,169,8021,50
14723,169,8022,50
14724,169,8102,52
14725,169,8102,53
14726,169,8115,51
14727,169,8115,51
14728,169,8873,59
14729,169,9328,50
14730,169,9502,52
14731,169,9503,50
14732,169,9898,100
14733,169,9899,100
14734,169,10001,59
14735,169,10347,100
14736,169,10871,46
14737,169,11038,26
14738,169,11045,50
14739,169,11366,58
14740,169,11398,62
14741,169,11402,55
14742,169,11403,64
14743,169,11421,64
14744,169,11423,62
14745,169,11557,100
14746,169,11643,33
14747,169,11758,42
14748,190,978,32
14749,190,1970,50
14750,190,2903,22
14751,190,2905,34
14752,190,2907,14
14753,190,2908,24
14754,190,2964,30
14755,190,3141,50
14756,190,3142,50
14757,190,3341,50
14758,190,3349,50
14759,190,3804,32
14760,190,4796,50
14761,190,5729,22
14762,190,5731,34
14763,190,5733,14
14764,190,5734,24
14765,190,5790,30
14766,190,5967,50
14767,190,5968,50
14768,190,6167,50
14769,190,6175,50
14770,190,6970,40
14771,190,7393,17
14772,190,7394,23
14773,190,7395,50
14774,190,7396,20
14775,190,7618,50
14776,190,7824,50
14777,190,7825,50
14778,190,7831,50
14779,190,7966,50
14780,190,8001,32
14781,190,8002,52
14782,190,8003,52
14783,190,8195,50
14784,190,8558,21
14785,190,8764,21
14786,190,8765,30
14787,190,8766,41
14788,190,9181,18
14789,190,9223,64
14790,190,9231,61
14791,190,9327,50
14792,190,9660,32
14793,190,9725,40
14794,190,10019,50
14795,190,10228,50
14796,190,10796,50
14797,190,10824,32
14798,190,10828,31
14799,190,10834,52
14800,190,10836,50
14801,190,11046,26
14802,190,11077,50
14803,190,11096,50
14804,190,11733,15
14805,15,980,54
14806,15,2065,52
14807,15,2252,100
14808,15,2459,100
14809,15,2598,19
14810,15,2598,19
14811,15,2612,19
14812,15,2612,19
14813,15,2620,12
14814,15,2623,30
14815,15,2623,30
14816,15,2623,30
14817,15,2626,32
14818,15,2629,15
14819,15,2630,25
14820,15,2631,32
14821,15,2657,50
14822,15,2658,19
14823,15,2658,19
14824,15,2664,54
14825,15,2671,45
14826,15,2671,47
14827,15,2692,44
14828,15,2698,12
14829,15,2699,44
14830,15,2706,43
14831,15,2707,46
14832,15,2710,40
14833,15,2711,45
14834,15,2712,52
14835,15,2713,56
14836,15,2717,37
14837,15,2718,43
14838,15,2734,50
14839,15,2735,50
14840,15,2737,50
14841,15,2741,51
14842,15,2770,50
14843,15,3253,50
14844,15,3806,54
14845,15,4891,52
14846,15,5078,100
14847,15,5285,100
14848,15,5424,19
14849,15,5424,19
14850,15,5438,19
14851,15,5438,19
14852,15,5446,12
14853,15,5449,30
14854,15,5449,30
14855,15,5449,30
14856,15,5452,32
14857,15,5455,15
14858,15,5456,25
14859,15,5457,32
14860,15,5483,50
14861,15,5484,19
14862,15,5484,19
14863,15,5490,54
14864,15,5497,45
14865,15,5497,47
14866,15,5518,44
14867,15,5524,12
14868,15,5525,44
14869,15,5532,43
14870,15,5533,46
14871,15,5536,40
14872,15,5537,45
14873,15,5538,52
14874,15,5539,56
14875,15,5543,37
14876,15,5544,43
14877,15,5560,50
14878,15,5561,50
14879,15,5563,50
14880,15,5567,51
14881,15,5596,50
14882,15,6079,50
14883,15,6947,50
14884,15,7387,30
14885,15,9477,100
14886,15,9478,100
14887,15,9739,63
14888,15,11799,61
14889,15,11812,13
14890,233,981,40
14891,233,1381,37
14892,233,1457,50
14893,233,1572,50
14894,233,2498,45
14895,233,2499,45
14896,233,2515,50
14897,233,3512,52
14898,233,3807,40
14899,233,4207,37
14900,233,4283,50
14901,233,4398,50
14902,233,5324,45
14903,233,5325,45
14904,233,5341,50
14905,233,6338,52
14906,233,6977,50
14907,233,9418,50
14908,233,9830,42
14909,233,10321,100
14910,233,10339,53
14911,233,10340,55
14912,233,10851,50
14913,436,983,35
14914,436,983,36
14915,436,983,38
14916,436,3358,35
14917,436,3359,38
14918,436,3361,37
14919,436,3362,41
14920,436,3364,41
14921,436,3365,38
14922,436,3366,42
14923,436,3368,38
14924,436,3369,44
14925,436,3372,44
14926,436,3809,35
14927,436,3809,36
14928,436,3809,38
14929,436,6184,35
14930,436,6185,38
14931,436,6187,37
14932,436,6188,41
14933,436,6190,41
14934,436,6191,38
14935,436,6192,42
14936,436,6194,38
14937,436,6195,44
14938,436,6198,44
14939,436,6865,50
14940,436,7175,18
14941,436,7224,39
14942,436,7831,50
14943,436,7998,45
14944,436,11373,23
14945,436,11385,28
14946,361,985,40
14947,361,1035,39
14948,361,1035,40
14949,361,1203,38
14950,361,1545,40
14951,361,1558,50
14952,361,2523,50
14953,361,3035,32
14954,361,3036,37
14955,361,3088,5
14956,361,3203,14
14957,361,3211,50
14958,361,3811,40
14959,361,3861,39
14960,361,3861,40
14961,361,4029,38
14962,361,4371,40
14963,361,4384,50
14964,361,5349,50
14965,361,5861,32
14966,361,5862,37
14967,361,5914,5
14968,361,6029,14
14969,361,6037,50
14970,361,6974,50
14971,361,7353,32
14972,361,7354,40
14973,361,7381,50
14974,361,7628,50
14975,361,10150,36
14976,361,10156,39
14977,361,10157,45
14978,361,10227,50
14979,212,987,40
14980,212,1186,58
14981,212,1278,55
14982,212,2688,53
14983,212,3057,50
14984,212,3125,42
14985,212,3813,40
14986,212,4012,58
14987,212,4104,55
14988,212,5514,53
14989,212,5883,50
14990,212,5951,42
14991,212,6409,55
14992,212,6858,65
14993,212,7938,50
14994,212,8157,62
14995,212,8171,58
14996,212,9253,100
14997,212,9782,50
14998,212,10045,50
14999,212,10068,50
15000,212,10166,100
15001,212,10355,100
15002,212,10837,50
15003,212,11578,50
15004,317,988,53
15005,317,1233,44
15006,317,1443,50
15007,317,1708,51
15008,317,1752,50
15009,317,1760,50
15010,317,2512,50
15011,317,2519,50
15012,317,2532,40
15013,317,2936,28
15014,317,2937,31
15015,317,2938,38
15016,317,2939,47
15017,317,3020,54
15018,317,3223,29
15019,317,3237,35
15020,317,3814,53
15021,317,4059,44
15022,317,4269,50
15023,317,4534,51
15024,317,4578,50
15025,317,4586,50
15026,317,5338,50
15027,317,5345,50
15028,317,5358,40
15029,317,5762,28
15030,317,5763,31
15031,317,5764,38
15032,317,5765,47
15033,317,5846,54
15034,317,6049,29
15035,317,6063,35
15036,317,6818,50
15037,317,7547,50
15038,317,7960,59
15039,317,7963,50
15040,317,8832,62
15041,317,9266,39
15042,317,9292,57
15043,317,9314,50
15044,317,9620,63
15045,317,9847,64
15046,317,9867,61
15047,317,10886,50
15048,317,10914,34
15049,317,10915,33
15050,317,10919,37
15051,317,10924,46
15052,317,10925,45
15053,317,11565,50
15054,462,988,56
15055,462,1014,48
15056,462,3814,56
15057,462,3840,48
15058,462,6406,45
15059,462,7041,48
15060,462,7442,53
15061,462,7443,59
15062,462,7449,51
15063,462,7927,50
15064,462,7939,50
15065,462,8176,55
15066,462,9850,50
15067,462,9875,60
15068,462,9883,44
15069,462,10946,50
15070,462,11418,66
15071,126,989,40
15072,126,1155,34
15073,126,1171,54
15074,126,1386,38
15075,126,2002,30
15076,126,2004,32
15077,126,2004,32
15078,126,2045,41
15079,126,2047,43
15080,126,2048,43
15081,126,2048,43
15082,126,2778,28
15083,126,2779,25
15084,126,2788,36
15085,126,2789,25
15086,126,3005,51
15087,126,3006,51
15088,126,3009,53
15089,126,3011,50
15090,126,3079,50
15091,126,3233,50
15092,126,3510,25
15093,126,3815,40
15094,126,3981,34
15095,126,3997,54
15096,126,4212,38
15097,126,4828,30
15098,126,4830,32
15099,126,4830,32
15100,126,4871,41
15101,126,4873,43
15102,126,4874,43
15103,126,4874,43
15104,126,5604,28
15105,126,5605,25
15106,126,5614,36
15107,126,5615,25
15108,126,5831,51
15109,126,5832,51
15110,126,5835,53
15111,126,5837,50
15112,126,5905,50
15113,126,6059,50
15114,126,6336,25
15115,126,6511,29
15116,126,6511,29
15117,126,6513,11
15118,126,6513,13
15119,126,6517,29
15120,126,6517,29
15121,126,6519,11
15122,126,6519,13
15123,126,6524,43
15124,126,6527,11
15125,126,6527,16
15126,126,6528,25
15127,126,6528,32
15128,126,6529,34
15129,126,6529,37
15130,126,6530,49
15131,126,6531,50
15132,126,6532,55
15133,126,6533,50
15134,126,7289,19
15135,126,7329,42
15136,126,7384,50
15137,126,7482,29
15138,126,7498,37
15139,126,7510,50
15140,126,7511,51
15141,126,7514,50
15142,126,8280,100
15143,126,8281,100
15144,126,8833,54
15145,126,9478,100
15146,126,9649,31
15147,126,9715,43
15148,126,9842,50
15149,126,10341,50
15150,126,10816,52
15151,126,11388,55
15152,126,11492,35
15153,126,11618,44
15154,466,990,54
15155,466,3816,54
15156,466,11424,64
15157,466,11444,61
15158,466,11779,30
15159,467,990,54
15160,467,1123,62
15161,467,3816,54
15162,467,3949,62
15163,467,6530,58
15164,467,7939,50
15165,467,11421,64
15166,467,11443,61
15167,467,11473,60
15168,467,11841,59
15169,207,994,24
15170,207,995,44
15171,207,1146,39
15172,207,1327,50
15173,207,1342,40
15174,207,1465,65
15175,207,1560,50
15176,207,1567,100
15177,207,2258,100
15178,207,2795,52
15179,207,2796,50
15180,207,2797,52
15181,207,3820,24
15182,207,3821,44
15183,207,3972,39
15184,207,4153,50
15185,207,4168,40
15186,207,4291,65
15187,207,4386,50
15188,207,4393,100
15189,207,5084,100
15190,207,5621,52
15191,207,5622,50
15192,207,5623,52
15193,207,6503,15
15194,207,6856,66
15195,207,7056,50
15196,207,7241,63
15197,207,7338,50
15198,207,7339,50
15199,207,7363,50
15200,207,7374,100
15201,207,7624,50
15202,207,7825,50
15203,207,8020,60
15204,207,8039,15
15205,207,8256,50
15206,207,8851,46
15207,207,9391,55
15208,207,9412,50
15209,207,9414,50
15210,207,10005,59
15211,207,10225,50
15212,207,10372,29
15213,207,11291,50
15214,207,11292,50
15215,207,11734,21
15216,418,994,24
15217,418,1980,19
15218,418,2896,15
15219,418,2906,20
15220,418,2912,40
15221,418,3316,21
15222,418,3316,21
15223,418,3316,24
15224,418,3820,24
15225,418,4806,19
15226,418,5722,15
15227,418,5732,20
15228,418,5738,40
15229,418,6142,21
15230,418,6142,21
15231,418,6142,24
15232,418,6759,38
15233,418,8223,19
15234,418,8224,30
15235,418,8225,38
15236,418,8777,21
15237,418,8778,31
15238,418,10576,31
15239,418,10593,28
15240,418,10610,41
15241,418,10632,32
15242,418,11255,26
15243,418,11368,26
15244,418,11369,38
15245,418,11380,32
15246,418,11611,23
15247,418,11734,18
15248,472,996,61
15249,472,1021,58
15250,472,1116,65
15251,472,3822,61
15252,472,3847,58
15253,472,3942,65
15254,472,6858,65
15255,472,7948,50
15256,476,998,31
15257,476,3824,31
15258,476,6409,55
15259,476,7187,40
15260,476,7239,63
15261,476,7246,51
15262,476,7248,61
15263,476,7269,44
15264,476,8831,54
15265,476,11551,50
15266,236,1001,55
15267,236,1821,61
15268,236,2350,53
15269,236,2355,55
15270,236,2359,54
15271,236,2413,61
15272,236,2539,7
15273,236,2540,16
15274,236,3827,55
15275,236,4647,61
15276,236,5176,53
15277,236,5181,55
15278,236,5185,54
15279,236,5239,61
15280,236,5365,7
15281,236,5366,16
15282,236,8625,5
15283,236,10839,5
15284,107,1001,59
15285,107,1806,66
15286,107,1820,63
15287,107,1827,62
15288,107,1842,50
15289,107,2066,51
15290,107,2067,53
15291,107,2266,37
15292,107,2274,27
15293,107,2321,37
15294,107,2384,27
15295,107,2461,100
15296,107,2462,100
15297,107,2470,100
15298,107,3242,50
15299,107,3419,38
15300,107,3425,38
15301,107,3426,50
15302,107,3427,55
15303,107,3433,50
15304,107,3434,29
15305,107,3435,33
15306,107,3436,51
15307,107,3437,56
15308,107,3827,59
15309,107,4632,66
15310,107,4646,63
15311,107,4653,62
15312,107,4668,50
15313,107,4892,51
15314,107,4893,53
15315,107,5092,37
15316,107,5100,27
15317,107,5147,37
15318,107,5210,27
15319,107,5287,100
15320,107,5288,100
15321,107,5296,100
15322,107,6068,50
15323,107,6245,38
15324,107,6251,38
15325,107,6252,50
15326,107,6253,55
15327,107,6259,50
15328,107,6260,29
15329,107,6261,33
15330,107,6262,51
15331,107,6263,56
15332,107,7297,51
15333,107,7504,50
15334,107,7505,52
15335,107,7943,50
15336,107,9896,50
15337,107,9897,50
15338,107,10059,50
15339,221,1003,44
15340,221,1192,53
15341,221,1451,50
15342,221,1727,50
15343,221,1748,50
15344,221,1756,50
15345,221,2500,50
15346,221,2501,50
15347,221,2518,50
15348,221,3069,50
15349,221,3130,42
15350,221,3131,55
15351,221,3132,55
15352,221,3401,50
15353,221,3829,44
15354,221,4018,53
15355,221,4277,50
15356,221,4553,50
15357,221,4574,50
15358,221,4582,50
15359,221,5326,50
15360,221,5327,50
15361,221,5344,50
15362,221,5895,50
15363,221,5956,42
15364,221,5957,55
15365,221,5958,55
15366,221,6227,50
15367,221,7059,50
15368,221,7110,35
15369,221,7239,63
15370,221,7246,51
15371,221,7601,50
15372,221,7612,50
15373,221,7627,50
15374,221,8624,50
15375,221,9919,50
15376,221,9923,34
15377,221,10013,51
15378,221,10014,60
15379,221,10148,43
15380,221,10155,37
15381,221,10165,100
15382,398,1004,35
15383,398,1005,55
15384,398,1008,36
15385,398,1624,30
15386,398,2191,48
15387,398,2248,49
15388,398,3451,58
15389,398,3451,58
15390,398,3463,34
15391,398,3464,43
15392,398,3464,43
15393,398,3465,59
15394,398,3505,47
15395,398,3508,50
15396,398,3830,35
15397,398,3831,55
15398,398,3834,36
15399,398,4450,30
15400,398,5017,48
15401,398,5074,49
15402,398,6277,58
15403,398,6277,58
15404,398,6289,34
15405,398,6290,43
15406,398,6290,43
15407,398,6291,59
15408,398,6331,47
15409,398,6334,50
15410,398,6405,50
15411,398,7463,57
15412,398,7722,38
15413,398,7941,50
15414,398,10130,55
15415,398,11366,58
15416,398,11371,47
15417,398,11374,34
15418,398,11383,47
15419,398,11386,34
15420,398,11405,68
15421,398,11738,50
15422,398,11748,35
15423,398,11749,45
15424,189,1010,58
15425,189,1311,50
15426,189,1355,69
15427,189,1443,50
15428,189,1548,51
15429,189,1553,48
15430,189,1968,51
15431,189,1969,51
15432,189,2926,52
